年份,主队名称,客队名称,阶段,阶段类型,参赛次数差,比赛场次差,场均进球差,场均失球差,净胜球差,成绩排名差,近3届场均进球差,近3届胜率差,场均净胜球差,淘汰赛胜率差,小组赛胜率差,场均半场进球差,半场胜率差,交锋胜场,交锋平局,交锋负场,交锋净胜球,交锋总场次,交锋胜率,胜负结果,胜负编码
1958,Argentina,Northern Ireland,小组赛,0,2,6,3.3333333333333335,2.0,8,100.0,0.0,0.0,1.3333333333333335,1.0,1.0,1.5,0.6666666666666666,0,0,0,0,0,0.0,主队胜,1
1958,Sweden,Hungary,小组赛,0,0,-1,-1.6727272727272724,1.0727272727272725,-30,-20.0,-1.916666666666667,-0.125,-2.7454545454545447,0.0,-0.19999999999999996,-0.3999999999999999,0.054545454545454564,0,0,1,-4,1,0.0,主队胜,1
1958,Sweden,Wales,小组赛,0,3,10,2.6,2.8,-2,80.0,2.75,0.875,-0.19999999999999973,1.0,0.8,1.6,0.6,0,0,0,0,0,0.0,平局,0
1958,Brazil,Soviet Union,小组赛,0,5,17,2.9411764705882355,1.588235294117647,23,80.0,3.142857142857143,0.7857142857142857,1.3529411764705885,0.8333333333333334,0.8181818181818182,1.0,0.4117647058823529,0,0,0,0,0,0.0,主队胜,1
1958,Germany FR,Northern Ireland,小组赛,0,1,6,4.166666666666667,2.3333333333333335,11,100.0,4.166666666666667,1.0,1.8333333333333335,1.0,1.0,1.5,0.5,0,0,0,0,0,0.0,平局,0
1958,Hungary,Mexico,小组赛,0,0,3,3.2727272727272725,-2.1477272727272725,51,90.0,3.866666666666667,0.0,5.420454545454545,1.0,0.0,1.875,0.5454545454545454,0,0,0,0,0,0.0,主队胜,1
1958,Paraguay,Yugoslavia,小组赛,0,-1,-5,-1.0277777777777777,0.3055555555555556,-7,-50.0,-0.5,-0.33333333333333337,-1.3333333333333333,-1.0,-0.1071428571428571,-0.16666666666666663,-0.08333333333333331,0,0,0,0,0,0.0,平局,0
1958,France,Scotland,小组赛,0,3,6,1.625,-2.375,8,30.0,1.75,0.0,4.0,1.0,0.0,0.875,0.375,0,0,0,0,0,0.0,主队胜,1
1958,England,Austria,小组赛,0,0,-3,-0.9999999999999998,-0.4444444444444444,-5,-40.0,-1.7333333333333332,-0.16666666666666663,-0.5555555555555554,0.0,-0.19999999999999996,-0.9444444444444444,-0.1111111111111111,0,0,0,0,0,0.0,平局,0
1958,Czechoslovakia,Argentina,小组赛,0,1,3,-1.777777777777778,-0.22222222222222232,-10,0.0,1.0,0.8,-1.5555555555555556,-0.16666666666666663,0.0,-1.1666666666666667,-0.4444444444444444,0,0,0,0,0,0.0,主队胜,1
1958,Soviet Union,England,小组赛,0,-2,-6,-1.6666666666666667,-1.6666666666666667,0,-40.0,-1.6666666666666667,-0.8333333333333334,0.0,-1.0,-0.8,-0.5,-0.3333333333333333,0,0,0,0,0,0.0,主队胜,1
1958,Northern Ireland,Czechoslovakia,小组赛,0,-3,-9,-1.5555555555555556,-1.7777777777777777,2,-100.0,-1.0,-0.8,0.2222222222222221,-0.8333333333333334,-1.0,-0.3333333333333333,-0.2222222222222222,0,0,0,0,0,0.0,主队胜,1
1958,Wales,Hungary,小组赛,0,-3,-11,-4.2727272727272725,-1.7272727272727273,-28,-100.0,-4.666666666666667,-1.0,-2.545454545454545,-1.0,-1.0,-2.0,-0.5454545454545454,0,0,0,0,0,0.0,主队胜,1
1958,Brazil,Wales,1/4决赛,1,5,17,2.9411764705882355,1.588235294117647,23,80.0,3.142857142857143,0.7857142857142857,1.3529411764705885,0.8333333333333334,0.8181818181818182,1.0,0.4117647058823529,0,0,0,0,0,0.0,主队胜,1
1958,Germany FR,Yugoslavia,1/4决赛,1,-2,-3,2.3888888888888893,0.8888888888888891,8,40.0,2.666666666666667,0.16666666666666663,1.5000000000000002,0.0,0.1428571428571429,0.8333333333333334,0.16666666666666669,1,0,0,2,1,1.0,主队胜,1
1958,Sweden,Soviet Union,1/4决赛,1,3,10,2.6,2.8,-2,80.0,2.75,0.875,-0.19999999999999973,1.0,0.8,1.6,0.6,0,0,0,0,0,0.0,主队胜,1
1958,France,Northern Ireland,1/4决赛,1,4,8,1.625,1.625,0,40.0,1.75,1.0,0.0,1.0,1.0,0.875,0.375,0,0,0,0,0,0.0,主队胜,1
1958,Sweden,Germany FR,半决赛,1,2,4,-1.5666666666666669,0.46666666666666634,-13,-20.0,-1.416666666666667,-0.125,-2.033333333333333,0.0,-0.19999999999999996,0.10000000000000009,0.09999999999999998,0,0,0,0,0,0.0,主队胜,1
1958,Brazil,France,半决赛,1,1,9,1.3161764705882355,-0.03676470588235303,23,40.0,1.3928571428571428,-0.2142857142857143,1.3529411764705885,-0.16666666666666663,-0.18181818181818177,0.125,0.03676470588235292,0,0,0,0,0,0.0,主队胜,1
1958,France,Germany FR,三四名决赛,1,3,2,-2.541666666666667,-0.7083333333333335,-11,-60.0,-2.416666666666667,0.0,-1.8333333333333335,0.0,0.0,-0.625,-0.125,0,0,0,0,0,0.0,主队胜,1
1958,Brazil,Sweden,决赛,1,2,7,0.3411764705882354,-1.2117647058823529,25,0.0,0.3928571428571428,-0.0892857142857143,1.5529411764705883,-0.16666666666666663,0.018181818181818188,-0.6000000000000001,-0.18823529411764706,2,0,0,8,2,1.0,主队胜,1
1962,Uruguay,Colombia,小组赛,0,3,13,3.5384615384615383,1.3076923076923077,29,100.0,3.4444444444444446,0.8888888888888888,2.230769230769231,1.0,0.875,1.4615384615384615,0.38461538461538464,0,0,0,0,0,0.0,主队胜,1
1962,Brazil,Mexico,小组赛,0,2,12,2.051383399209486,-2.1976284584980235,65,90.0,2.441666666666667,-0.07499999999999996,4.24901185770751,0.8888888888888888,-0.12337662337662336,0.9090909090909091,0.4782608695652174,2,0,0,9,2,1.0,主队胜,1
1962,Argentina,Bulgaria,小组赛,0,3,9,2.7777777777777777,2.4444444444444446,3,100.0,1.6666666666666667,0.6666666666666666,0.33333333333333304,1.0,0.8333333333333334,1.2222222222222223,0.4444444444444444,0,0,0,0,0,0.0,主队胜,1
1962,Chile,Switzerland,小组赛,0,-2,-6,-0.41666666666666674,-0.75,3,-30.0,-0.47619047619047605,0.1428571428571429,0.33333333333333326,-1.0,0.25,-0.41666666666666663,0.08333333333333331,0,0,0,0,0,0.0,主队胜,1
1962,Soviet Union,Yugoslavia,小组赛,0,-3,-8,-0.7692307692307692,-0.3384615384615386,-4,-20.0,-0.6000000000000001,0.10000000000000009,-0.43076923076923057,0.0,0.050000000000000044,-0.36923076923076925,0.015384615384615385,0,0,0,0,0,0.0,主队胜,1
1962,Czechoslovakia,Spain,小组赛,0,2,4,0.21367521367521358,0.02564102564102555,2,60.0,-0.16666666666666674,0.0,0.18803418803418803,0.16666666666666674,0.023809523809523725,-0.16239316239316237,-0.025641025641025605,0,0,0,0,0,0.0,主队胜,1
1962,Hungary,England,小组赛,0,1,5,2.2,0.10000000000000009,31,60.0,2.3777777777777778,0.28888888888888886,2.1,0.0,0.3015873015873015,1.3666666666666667,0.3333333333333333,0,0,0,0,0,0.0,主队胜,1
1962,Germany FR,Italy,小组赛,0,-2,-2,0.7261904761904763,1.0476190476190477,-6,0.0,1.0833333333333335,-0.25,-0.3214285714285714,0.125,-0.5,0.3214285714285714,-0.011904761904761862,0,0,0,0,0,0.0,平局,0
1962,Yugoslavia,Uruguay,小组赛,0,1,0,-1.7692307692307692,0.23076923076923084,-26,-40.0,-1.8444444444444446,-0.18888888888888888,-2.0,0.0,-0.17500000000000004,-0.6923076923076922,0.0,0,0,1,-5,1,0.0,主队胜,1
1962,Brazil,Czechoslovakia,小组赛,0,2,10,1.100334448160535,-0.34448160535117056,34,0.0,1.5666666666666669,-0.033333333333333326,1.4448160535117056,0.05555555555555547,-0.0714285714285714,0.3846153846153846,0.1705685618729097,1,1,0,1,2,0.5,平局,0
1962,England,Argentina,小组赛,0,0,1,-1.3777777777777778,-0.9444444444444446,-4,-60.0,-0.26666666666666683,-0.06666666666666665,-0.4333333333333331,0.0,-0.2777777777777778,-0.9222222222222223,-0.2444444444444444,0,0,0,0,0,0.0,主队胜,1
1962,Chile,Italy,小组赛,0,-2,-8,-0.6904761904761905,0.2142857142857142,-14,-90.0,-0.33333333333333326,0.0,-0.9047619047619047,-0.875,0.0,-0.261904761904762,-0.09523809523809523,0,0,0,0,0,0.0,主队胜,1
1962,Soviet Union,Colombia,小组赛,0,1,5,1.0,1.2,-1,40.0,1.0,0.8,-0.19999999999999996,1.0,0.75,0.4,0.4,0,0,0,0,0,0.0,平局,0
1962,Spain,Mexico,小组赛,0,-2,-2,0.7373737373737373,-1.8787878787878787,29,30.0,1.0416666666666667,-0.04166666666666663,2.616161616161616,0.6666666666666666,-0.07575757575757569,0.6868686868686869,0.3333333333333333,0,0,0,0,0,0.0,主队胜,1
1962,Hungary,Bulgaria,小组赛,0,4,15,3.6,1.6,30,100.0,3.7777777777777777,0.8888888888888888,2.0,1.0,0.8571428571428571,1.6666666666666667,0.5333333333333333,0,0,0,0,0,0.0,主队胜,1
1962,Germany FR,Switzerland,小组赛,0,-2,0,1.0,0.08333333333333348,11,60.0,0.9404761904761907,-0.1071428571428571,0.9166666666666665,0.0,-0.25,0.16666666666666674,0.16666666666666669,0,0,0,0,0,0.0,主队胜,1
1962,Soviet Union,Uruguay,小组赛,0,-2,-8,-2.5384615384615383,-0.10769230769230775,-30,-60.0,-2.4444444444444446,-0.0888888888888888,-2.430769230769231,0.0,-0.125,-1.0615384615384613,0.015384615384615385,0,0,0,0,0,0.0,主队胜,1
1962,Brazil,Spain,小组赛,0,4,14,1.3140096618357486,-0.318840579710145,36,60.0,1.4000000000000001,-0.033333333333333326,1.6328502415458936,0.2222222222222222,-0.04761904761904767,0.2222222222222222,0.1449275362318841,1,0,1,3,2,0.5,主队胜,1
1962,Hungary,Argentina,小组赛,0,1,6,0.8222222222222224,-0.8444444444444446,27,0.0,2.1111111111111107,0.2222222222222222,1.666666666666667,0.0,0.023809523809523725,0.4444444444444444,0.0888888888888889,0,0,0,0,0,0.0,平局,0
1962,Germany FR,Chile,小组赛,0,0,6,1.4166666666666667,0.8333333333333335,8,90.0,1.4166666666666667,-0.25,0.5833333333333333,1.0,-0.5,0.5833333333333334,0.08333333333333337,0,0,0,0,0,0.0,主队胜,1
1962,Yugoslavia,Colombia,小组赛,0,4,13,1.7692307692307692,1.5384615384615385,3,60.0,1.6,0.7,0.23076923076923062,1.0,0.7,0.7692307692307693,0.38461538461538464,0,0,0,0,0,0.0,主队胜,1
1962,Mexico,Czechoslovakia,小组赛,0,0,-2,-0.9510489510489509,1.8531468531468531,-31,-90.0,-0.875,0.04166666666666663,-2.804195804195804,-0.8333333333333334,0.051948051948051965,-0.5244755244755245,-0.3076923076923077,0,0,0,0,0,0.0,主队胜,1
1962,England,Bulgaria,小组赛,0,3,10,1.4,1.5,-1,40.0,1.4,0.6,-0.10000000000000009,1.0,0.5555555555555556,0.3,0.2,0,0,0,0,0,0.0,平局,0
1962,Italy,Switzerland,小组赛,0,0,2,0.2738095238095237,-0.9642857142857142,17,60.0,-0.1428571428571428,0.1428571428571429,1.238095238095238,-0.125,0.25,-0.15476190476190466,0.17857142857142855,0,0,2,-4,2,0.0,主队胜,1
1962,Chile,Soviet Union,1/4决赛,1,1,1,0.6666666666666667,0.30000000000000004,2,-30.0,0.6666666666666667,0.19999999999999996,0.3666666666666667,-1.0,0.25,0.2666666666666666,-0.06666666666666671,0,0,0,0,0,0.0,主队胜,1
1962,Brazil,England,1/4决赛,1,3,13,1.4695652173913043,-0.15217391304347827,36,60.0,1.666666666666667,0.20000000000000007,1.6217391304347826,-0.11111111111111116,0.23015873015873012,0.7,0.2782608695652174,0,1,0,0,1,0.0,主队胜,1
1962,Czechoslovakia,Hungary,1/4决赛,1,0,-2,-1.830769230769231,0.0923076923076922,-29,0.0,-2.2777777777777777,-0.05555555555555547,-1.9230769230769231,-0.16666666666666663,0.0,-1.0512820512820513,-0.22564102564102562,0,0,0,0,0,0.0,主队胜,1
1962,Yugoslavia,Germany FR,1/4决赛,1,2,1,-1.3141025641025643,-0.7948717948717949,-6,-40.0,-1.4833333333333334,-0.050000000000000044,-0.5192307692307694,0.0,0.19999999999999996,-0.4807692307692307,-0.03205128205128205,0,0,2,-3,2,0.0,主队胜,1
1962,Czechoslovakia,Yugoslavia,半决赛,1,0,0,0.0,0.15384615384615374,-2,40.0,-0.10000000000000009,0.13333333333333341,-0.15384615384615374,-0.16666666666666663,0.15714285714285714,-0.15384615384615385,-0.07692307692307693,0,0,0,0,0,0.0,主队胜,1
1962,Brazil,Chile,半决赛,1,4,17,1.2028985507246375,-0.15217391304347827,34,90.0,1.4000000000000001,-0.19999999999999996,1.3550724637681157,0.8888888888888888,-0.2142857142857143,0.33333333333333337,0.1449275362318841,0,0,0,0,0,0.0,主队胜,1
1962,Chile,Yugoslavia,三四名决赛,1,-2,-7,-0.10256410256410242,-0.03846153846153855,-2,-50.0,0.06666666666666665,0.30000000000000004,-0.06410256410256387,-1.0,0.30000000000000004,-0.10256410256410264,-0.05128205128205132,0,0,0,0,0,0.0,主队胜,1
1962,Brazil,Czechoslovakia,决赛,1,2,10,1.100334448160535,-0.34448160535117056,34,0.0,1.5666666666666669,-0.033333333333333326,1.4448160535117056,0.05555555555555547,-0.0714285714285714,0.3846153846153846,0.1705685618729097,1,1,0,1,2,0.5,主队胜,1
1966,England,Uruguay,小组赛,0,0,-2,-1.7678571428571428,0.0625,-29,-60.0,-0.9545454545454546,-0.4545454545454546,-1.8303571428571428,0.0,-0.3257575757575757,-0.8214285714285714,-0.09821428571428573,0,0,1,-2,1,0.0,平局,0
1966,Germany FR,Switzerland,小组赛,0,-2,1,0.7625,-0.4583333333333335,19,60.0,0.7053571428571428,-0.25,1.2208333333333334,0.0,-0.26262626262626265,0.12916666666666665,0.2375,1,0,0,1,1,1.0,主队胜,1
1966,Brazil,Bulgaria,小组赛,0,6,26,2.425287356321839,-1.0919540229885059,50,90.0,2.1999999999999997,0.13333333333333341,3.517241379310345,0.9166666666666666,0.0980392156862745,0.9310344827586207,0.41379310344827586,0,0,0,0,0,0.0,主队胜,1
1966,Soviet Union,Korea DPR,小组赛,0,2,9,1.5555555555555556,1.4444444444444444,1,40.0,1.5555555555555556,0.7777777777777778,0.11111111111111116,1.0,0.7142857142857143,0.7777777777777778,0.4444444444444444,0,0,0,0,0,0.0,主队胜,1
1966,France,Mexico,小组赛,0,0,0,1.7142857142857144,-1.0714285714285716,39,70.0,2.5,0.125,2.785714285714286,1.0,0.0714285714285714,0.9999999999999999,0.3571428571428571,2,0,0,4,2,1.0,平局,0
1966,Portugal,Hungary,小组赛,0,-5,-19,-3.263157894736842,-1.4210526315789473,-35,-100.0,-3.230769230769231,-0.8461538461538461,-1.8421052631578947,-1.0,-0.8,-1.5789473684210527,-0.5263157894736842,0,0,0,0,0,0.0,主队胜,1
1966,Argentina,Spain,小组赛,0,1,0,0.9166666666666667,0.5833333333333335,4,60.0,0.5000000000000001,-0.33333333333333337,0.33333333333333326,0.33333333333333337,-0.11111111111111105,0.33333333333333337,0.08333333333333337,0,0,0,0,0,0.0,主队胜,1
1966,Italy,Chile,小组赛,0,2,5,0.4509803921568627,-0.24019607843137258,13,20.0,-0.16666666666666674,-0.16666666666666663,0.6911764705882353,-0.125,-0.11111111111111116,0.1568627450980392,0.16176470588235292,0,0,1,-2,1,0.0,主队胜,1
1966,Uruguay,France,小组赛,0,-1,2,0.5535714285714284,-0.5625,19,20.0,-0.75,0.0,1.1160714285714284,0.0,-0.09090909090909094,0.03571428571428581,-0.11607142857142855,0,0,0,0,0,0.0,主队胜,1
1966,Spain,Switzerland,小组赛,0,-2,-3,-0.4666666666666668,-0.8333333333333335,6,0.0,-1.1904761904761907,0.0,0.3666666666666667,-0.33333333333333337,0.07070707070707061,-0.2666666666666667,0.1333333333333333,0,0,0,0,0,0.0,主队胜,1
1966,Hungary,Brazil,小组赛,0,-2,-10,0.5045372050816694,0.17967332123411972,-9,0.0,0.6974358974358976,0.0461538461538461,0.3248638838475497,0.08333333333333337,0.03529411764705892,0.647912885662432,0.11252268602540832,1,0,0,2,1,1.0,主队胜,1
1966,Korea DPR,Chile,小组赛,0,-3,-12,-1.6666666666666667,-1.4166666666666667,-3,-80.0,-1.6666666666666667,-1.0,-0.25,-1.0,-1.0,-0.6666666666666666,-0.25,0,0,0,0,0,0.0,平局,0
1966,Portugal,Bulgaria,小组赛,0,-1,-3,-0.3333333333333333,-2.3333333333333335,6,-10.0,-0.3333333333333333,-0.6666666666666666,2.0,0.0,-0.6666666666666666,0.0,0.0,0,0,0,0,0,0.0,主队胜,1
1966,Germany FR,Argentina,小组赛,0,-1,4,0.3125,-0.20833333333333348,9,0.0,1.3958333333333333,0.08333333333333337,0.5208333333333335,0.0,-0.2222222222222222,0.0625,0.020833333333333315,1,0,0,2,1,1.0,平局,0
1966,Soviet Union,Italy,小组赛,0,-3,-8,-0.5620915032679739,0.26797385620915026,-15,-60.0,0.05555555555555558,-0.05555555555555558,-0.8300653594771241,0.125,-0.17460317460317454,-0.04575163398692805,0.0326797385620915,0,0,0,0,0,0.0,主队胜,1
1966,England,Mexico,小组赛,0,-1,0,0.5000000000000001,-1.5714285714285716,29,30.0,0.7954545454545454,-0.3295454545454546,2.0714285714285716,1.0,-0.34523809523809523,0.21428571428571427,0.14285714285714285,0,0,0,0,0,0.0,主队胜,1
1966,Uruguay,Mexico,小组赛,0,-1,2,2.267857142857143,-1.6339285714285716,58,90.0,1.75,0.125,3.9017857142857144,1.0,-0.019480519480519543,1.0357142857142858,0.24107142857142858,0,0,0,0,0,0.0,平局,0
1966,Argentina,Switzerland,小组赛,0,-1,-3,0.44999999999999996,-0.25,10,60.0,-0.6904761904761905,-0.33333333333333337,0.7,0.0,-0.04040404040404044,0.06666666666666665,0.21666666666666667,0,0,0,0,0,0.0,主队胜,1
1966,Portugal,Brazil,小组赛,0,-7,-29,-2.7586206896551726,-1.2413793103448276,-44,-100.0,-2.533333333333333,-0.8,-1.517241379310345,-0.9166666666666666,-0.7647058823529411,-0.9310344827586207,-0.41379310344827586,0,0,0,0,0,0.0,主队胜,1
1966,Korea DPR,Italy,小组赛,0,-5,-17,-2.1176470588235294,-1.1764705882352942,-16,-100.0,-1.5,-0.8333333333333334,-0.9411764705882353,-0.875,-0.8888888888888888,-0.8235294117647058,-0.4117647058823529,0,0,0,0,0,0.0,主队胜,1
1966,England,France,小组赛,0,-1,0,-1.2142857142857144,-0.5,-10,-40.0,-1.7045454545454546,-0.4545454545454546,-0.7142857142857144,0.0,-0.41666666666666663,-0.7857142857142856,-0.21428571428571427,0,0,0,0,0,0.0,主队胜,1
1966,Hungary,Bulgaria,小组赛,0,4,16,2.9298245614035086,-0.9122807017543861,41,90.0,2.8974358974358974,0.17948717948717952,3.8421052631578947,1.0,0.13333333333333341,1.5789473684210527,0.5263157894736842,1,0,0,5,1,1.0,主队胜,1
1966,Germany FR,Spain,小组赛,0,0,4,1.2291666666666667,0.375,13,60.0,1.8958333333333335,-0.25,0.8541666666666667,0.33333333333333337,-0.33333333333333326,0.39583333333333337,0.10416666666666669,0,0,0,0,0,0.0,主队胜,1
1966,Soviet Union,Chile,小组赛,0,-1,-3,-0.11111111111111116,0.02777777777777768,-2,-40.0,-0.11111111111111116,-0.2222222222222222,-0.13888888888888884,0.0,-0.2857142857142857,0.11111111111111116,0.19444444444444442,0,0,1,-1,1,0.0,主队胜,1
1966,England,Argentina,1/4决赛,1,0,2,-0.8928571428571428,-0.5833333333333335,-4,-60.0,0.3787878787878787,-0.12121212121212122,-0.3095238095238093,0.0,-0.19444444444444442,-0.5714285714285714,-0.2023809523809524,1,0,0,2,1,1.0,主队胜,1
1966,Germany FR,Uruguay,1/4决赛,1,-1,0,-0.5625,0.4375,-16,0.0,0.0625,-0.25,-1.0,0.0,-0.3535353535353535,-0.1875,0.125,0,0,0,0,0,0.0,主队胜,1
1966,Soviet Union,Hungary,1/4决赛,1,-3,-10,-1.7076023391812865,0.023391812865497075,-34,-60.0,-1.6752136752136753,-0.06837606837606836,-1.7309941520467835,0.0,-0.08571428571428574,-0.8011695906432749,-0.08187134502923976,0,0,0,0,0,0.0,主队胜,1
1966,Portugal,Korea DPR,1/4决赛,1,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,主队胜,1
1966,Germany FR,Soviet Union,半决赛,1,1,7,1.0069444444444444,0.4305555555555556,10,60.0,1.0069444444444444,-0.02777777777777779,0.5763888888888888,0.0,-0.15873015873015872,0.2847222222222222,-0.00694444444444442,0,0,0,0,0,0.0,主队胜,1
1966,England,Portugal,半决赛,1,4,14,1.3571428571428572,1.5,-2,40.0,1.5454545454545454,0.5454545454545454,-0.1428571428571428,1.0,0.5833333333333334,0.42857142857142855,0.21428571428571427,0,0,0,0,0,0.0,主队胜,1
1966,Portugal,Soviet Union,三四名决赛,1,-2,-9,-1.5555555555555556,-1.4444444444444444,-1,-40.0,-1.5555555555555556,-0.7777777777777778,-0.11111111111111116,-1.0,-0.7142857142857143,-0.7777777777777778,-0.4444444444444444,0,0,0,0,0,0.0,主队胜,1
1966,England,Germany FR,决赛,1,1,-2,-1.2053571428571428,-0.375,-13,-60.0,-1.0170454545454546,-0.20454545454545459,-0.8303571428571428,0.0,0.02777777777777779,-0.6339285714285714,-0.22321428571428573,0,0,0,0,0,0.0,主队胜,1
1970,Mexico,Soviet Union,小组赛,0,3,2,-0.835294117647059,1.43921568627451,-38,-70.0,-1.0444444444444445,-0.20000000000000007,-2.274509803921569,-1.0,0.0235294117647058,-0.6235294117647059,-0.3411764705882353,0,0,0,0,0,0.0,平局,0
1970,Uruguay,Israel,小组赛,0,5,20,2.6,1.4,24,100.0,0.8571428571428571,0.7142857142857143,1.2000000000000002,1.0,0.7857142857142857,1.1,0.3,0,0,0,0,0,0.0,主队胜,1
1970,Peru,Bulgaria,小组赛,0,-1,-4,0.16666666666666669,-0.5,10,0.0,-0.3333333333333333,-0.8333333333333334,0.6666666666666665,0.0,0.16666666666666663,-0.16666666666666666,0.0,0,0,0,0,0,0.0,主队胜,1
1970,England,Romania,小组赛,0,2,15,-0.10000000000000009,-1.2,10,90.0,1.4285714285714286,0.6428571428571429,1.0999999999999999,0.0,-0.15000000000000002,-0.14999999999999997,-0.3,0,0,0,0,0,0.0,主队胜,1
1970,Italy,Sweden,小组赛,0,2,4,-0.4750000000000001,-1.0875,13,0.0,-1.1666666666666665,0.0,0.6124999999999998,-0.125,0.16666666666666663,-0.5,-0.09999999999999998,0,0,1,-1,1,0.0,主队胜,1
1970,Germany FR,Morocco,小组赛,0,4,22,2.5454545454545454,1.6363636363636365,20,100.0,1.9375,0.6875,0.909090909090909,1.0,0.5833333333333334,1.0454545454545454,0.45454545454545453,0,0,0,0,0,0.0,主队胜,1
1970,Brazil,Czechoslovakia,小组赛,0,3,13,1.0460526315789473,-0.2138157894736843,41,0.0,0.6666666666666665,0.06666666666666665,1.2598684210526316,0.02777777777777779,0.0,0.32730263157894735,0.1430921052631579,2,2,0,3,4,0.5,主队胜,1
1970,Belgium,El Salvador,小组赛,0,4,6,1.3333333333333333,3.3333333333333335,-12,10.0,0.0,0.0,-2.0,1.0,0.8,0.5,0.16666666666666666,0,0,0,0,0,0.0,主队胜,1
1970,Uruguay,Italy,小组赛,0,-1,0,0.7000000000000002,0.2999999999999998,8,0.0,0.023809523809523725,-0.11904761904761907,0.40000000000000036,0.125,-0.13095238095238093,0.3500000000000001,-0.10000000000000003,0,0,0,0,0,0.0,平局,0
1970,Peru,Morocco,小组赛,0,1,2,0.5,2.0,-3,10.0,0.0,0.0,-1.5,0.0,1.0,0.0,0.0,0,0,0,0,0,0.0,主队胜,1
1970,Romania,Czechoslovakia,小组赛,0,-2,-14,0.021052631578947434,0.8736842105263156,-5,-90.0,-1.6,-0.8,-0.8526315789473682,0.11111111111111116,-0.050000000000000044,0.021052631578947323,0.3368421052631579,0,0,1,-1,1,0.0,主队胜,1
1970,Soviet Union,Belgium,小组赛,0,-1,9,0.26666666666666683,-2.066666666666667,17,70.0,1.6,0.8666666666666667,2.3333333333333335,0.0,0.0,0.30000000000000004,0.23333333333333336,0,0,0,0,0,0.0,主队胜,1
1970,Sweden,Israel,小组赛,0,4,16,2.375,2.1875,3,100.0,2.0,0.8333333333333334,0.1875,1.0,0.75,1.25,0.5,0,0,0,0,0,0.0,平局,0
1970,Germany FR,Bulgaria,小组赛,0,2,16,2.212121212121212,-0.8636363636363635,33,90.0,1.6041666666666667,-0.14583333333333337,3.0757575757575752,1.0,-0.25,0.8787878787878788,0.45454545454545453,0,0,0,0,0,0.0,主队胜,1
1970,Brazil,England,小组赛,0,3,12,1.125,0.11250000000000004,36,0.0,0.838095238095238,0.2238095238095238,1.0125,-0.08333333333333337,0.20000000000000007,0.45625,0.10625000000000001,1,1,0,2,2,0.5,主队胜,1
1970,Mexico,El Salvador,小组赛,0,6,17,0.7647058823529411,2.7058823529411766,-33,10.0,0.5555555555555556,0.6666666666666666,-1.9411764705882355,0.0,0.8235294117647058,0.17647058823529413,0.058823529411764705,0,0,0,0,0,0.0,主队胜,1
1970,Sweden,Uruguay,小组赛,0,-1,-4,-0.2250000000000001,0.7875000000000001,-21,0.0,1.1428571428571428,0.11904761904761907,-1.0125000000000002,0.0,-0.0357142857142857,0.1499999999999999,0.2,0,0,1,-1,1,0.0,主队胜,1
1970,Germany FR,Peru,小组赛,0,3,20,2.0454545454545454,-0.36363636363636354,23,90.0,1.9375,0.6875,2.409090909090909,1.0,-0.41666666666666663,1.0454545454545454,0.45454545454545453,0,0,0,0,0,0.0,主队胜,1
1970,Brazil,Romania,小组赛,0,5,27,1.025,-1.0875,46,90.0,2.2666666666666666,0.8666666666666667,2.1125,-0.08333333333333337,0.050000000000000044,0.30625,-0.19374999999999998,0,0,0,0,0,0.0,主队胜,1
1970,Soviet Union,El Salvador,小组赛,0,3,15,1.6,1.2666666666666666,5,80.0,1.6,0.8666666666666667,0.3333333333333335,1.0,0.8,0.8,0.4,0,0,0,0,0,0.0,主队胜,1
1970,Italy,Israel,小组赛,0,6,20,1.9,1.1,16,100.0,0.8333333333333334,0.8333333333333334,0.7999999999999998,0.875,0.9166666666666666,0.75,0.4,0,0,0,0,0,0.0,平局,0
1970,Bulgaria,Morocco,小组赛,0,2,6,0.3333333333333333,2.5,-13,10.0,0.3333333333333333,0.8333333333333334,-2.1666666666666665,0.0,0.8333333333333334,0.16666666666666666,0.0,0,0,0,0,0,0.0,平局,0
1970,England,Czechoslovakia,小组赛,0,0,1,-0.07894736842105265,-0.32631578947368434,5,0.0,-0.17142857142857149,-0.15714285714285714,0.24736842105263168,0.11111111111111116,-0.20000000000000007,-0.12894736842105264,0.0368421052631579,0,0,0,0,0,0.0,主队胜,1
1970,Mexico,Belgium,小组赛,0,2,11,-0.5686274509803921,-0.6274509803921569,-21,0.0,0.5555555555555556,0.6666666666666666,0.0588235294117645,-1.0,0.0235294117647058,-0.32352941176470584,-0.10784313725490195,0,0,0,0,0,0.0,主队胜,1
1970,Italy,Mexico,1/4决赛,1,0,3,1.1352941176470588,-1.6058823529411765,49,90.0,0.2777777777777778,0.16666666666666674,2.7411764705882353,0.875,0.09313725490196079,0.5735294117647058,0.3411764705882353,0,0,0,0,0,0.0,主队胜,1
1970,Germany FR,England,1/4决赛,1,-1,2,1.0454545454545454,0.4363636363636365,14,0.0,0.5089285714285714,0.044642857142857095,0.6090909090909089,0.0,-0.016666666666666607,0.5954545454545455,0.15454545454545454,0,0,1,-2,1,0.0,主队胜,1
